ಜನಾಂಗಗಳು,0
ಘರ್ಷಣೆಗಳು,0
ಗಡುಸಾದ,0
ಹುಸಿ,0
ಮಂದ,0
ಭಯೋತ್ಪಾದನೆ,0
ಭಯವನ್ನು,0
ನಿಧಾನವಾದ,0
ಅಪರಾಧಗಳು,0
ಪಂಚ್,0
ಕೆಟ್ಟದಾಗಿ,0
ಕೂಗು,0
ಕುಣಿತ,0
ಆತ್ಮಹತ್ಯೆಯ,0
ಹಿಂಸಾಚಾರ,0
ಸುರುಳಿಯಾಕಾರದ,0
ಸಡಿಲ,0
ವಿಸರ್ಜನೆಯ,0
ರಹಸ್ಯವಾದ,0
ಮುಷ್ಕರ,0
ಭ್ರಮೆ,0
ನರಕದ,0
ಹಂದಿಗಳು,0
ಸ್ಥಿತಿಯಲ್ಲಿರುವ,0
ಶೋಷಣೆ,0
ವಿನಾಶದ,0
ವಿದಳನ,0
ಮಿತವಾದ,0
ಬಿರುಗಾಳಿಯ,0
ತಪ್ಪಿದ,0
ಚರ್ಮವು,0
ಕೆಸರು,0
ಉನ್ಮಾದ,0
ಅಸಮ್ಮತಿ,0
ಸುಡುವ,0
ಮೂಲಭೂತವಾದ,0
ಮುರಿಯಿತು,0
ಪಡಿಯಚ್ಚು,0
ತಿರಸ್ಕರಿಸಿ,0
ಒಳಗಾಗುತ್ತದೆ,0
ಉಜ್ವಲ,0
ಅಸಂಬದ್ಧ,0
ವಿಷಪೂರಿತ,0
ವಿಚಿತ್ರವಾದ,0
ರೂಪಿಸಲಾದ,0
ರಕ್ತಸ್ರಾವ,0
ಬೇನೆ,0
ಬಲೆಗೆ,0
ಜಾಗರೂಕತೆಯಿಂದ,0
ಅನುಚಿತ,0
ಅಣಕು,0
ರೂಢಿಗತ,0
ಭ್ರಮೆಗಳು,0
ಪತನ,0
ನಿಗ್ರಹ,0
ಚರ್ಚಾಸ್ಪದ,0
ಕೊಳೆತ,0
ಸರಳೀಕೃತ,0
ಮುಗ್ಧ,0
ದು,0
ಕಷ್ಟಗಳನ್ನು,0
ಉಳಿಕೆ,0
ಅಸಮ,0
ಅವಮಾನ,0
ಮೂಕ,0
ಮಿಠಾಯಿ,0
ಬರಗಾಲ,0
ನಿಂದನೆ,0
ದೆವ್ವದ,0
ದೆವ್ವ,0
ಜಗಳ,0
ಅಡಚಣೆ,0
ಅಗಾಧವಾಗಿ,0
ಹಾಳಾದ,0
ಸಿಟ್ಟು,0
ವಿಫಲತೆ,0
ರೋಗಲಕ್ಷಣ,0
ಪ್ರಕ್ಷುಬ್ಧ,0
ಊತ,0
ಅಹಿತಕರ,0
ಅವಶ್ಯ,0
ಅನೈತಿಕ,0
ವಿಧಿಸಲು,0
ಮುನಿ,0
ದಮನ,0
ದಬ್ಬಾಳಿಕೆಯ,0
ಕೆಳದರ್ಜೆಯ,0
ಅಸಂಗತ,0
attack,0
ಹಿನ್ನಡೆ,0
ಭರಿತ,0
ಪ್ರಾಮುಖ್ಯ,0
ಚಿತ್ರಹಿಂಸೆ,0
ಹತ್ಯೆಗೆ,0
ವಿರೋಧವಾಗಿ,0
ವಿಪತ್ತು,0
ವಾಸ್ತವಿಕವಾದ,0
ಬೆಟ್,0
ಕೊಲೆಗಾರ,0
ಏಕಾಂತ,0
killed,0
ಹಗರಣ,0
ನಿರಾಕರಿಸುವ,0
ದಬ್ಬಾಳಿಕೆ,0
ದಟ್ಟವಾಗಿ,0
ತಣ್ಣಗಿನ,0
ಗಡಿಪಾರು,0
ಕುರುಡು,0
ಕತ್ತಲೆ,0
ಉಪಾಯ,0
ಇಕ್ಕಟ್ಟಾದ,0
issues,0
ಹಂಬಲ,0
ಬಿರುಸಿನ,0
ಬಿಡುವಿಲ್ಲದ,0
ಬಹಿಷ್ಕಾರ,0
ಬಲೆ,0
ನರಭಕ್ಷಕ,0
ತಾರತಮ್ಯದ,0
ಖಂಡಿಸಿದರು,0
ಅವನತಿಗೆ,0
ಅಭಾವ,0
ಅಡ್ಡಿ,0
ವಂಚನೆಯ,0
ಬಂಜರು,0
ಪಿತೂರಿ,0
ನರಕ,0
ಟ್ರಿಕ್,0
ಕೊಳಕು,0
ಐಡಲ್,0
ಉರಿ,0
ಅಸ್ತಿತ್ವದಲ್ಲಿಲ್ಲ,0
ಶತ್ರುವಿನ,0
ವದಂತಿಗಳು,0
ಮುರಿತ,0
ಭಾವಚಿತ್ರ,0
ಬೇಲಿ,0
ಬಿರುಕುಗಳು,0
ಜಾಲರಿ,0
ಗಲಭೆ,0
ಕಲ್ಪಿಸುವುದು,0
ಈಡಾದ,0
ಮುಷ್ಟಿ,0
ನಿರಾಶೆ,0
ಧ್ವಂಸ,0
ಚಿಂತೆ,0
ಒಡಕು,0
ಅನುಕಂಪ,0
ಅದೃಶ್ಯ,0
revert,0
ಸ್ಟಂಪ್,0
ಸಮಷ್ಟಿ,0
ವಿಭಜಿಸುವ,0
ವಿಫಲವಾದರೆ,0
ಪ್ರತಿಭಟನಾಕಾರರು,0
ಪ್ರತಿಗಾಮಿ,0
ನಿಗ್ರಹಿಸಲು,0
ತುಂತುರು,0
ತಿಳಿಯದ,0
ತಡವಾದ,0
ಏರಿಳಿತ,0
ಅವ್ಯವಸ್ಥೆ,0
ಅನನುಭವಿ,0
error,0
ಹೆಪ್ಪುಗಟ್ಟಿದ,0
ವಿಕೃತ,0
ಪ್ರತಿಭಟಿಸಿದರು,0
ದುಃಖದ,0
ಕ್ಷಾಮ,0
ಉಗ್ರವಾದ,0
ಅಸ್ಥಿರತೆ,0
ಸನ್ನಿ,0
ವಿಘಟನೆಯ,0
ಪ್ರತಿಭಟಿಸಿ,0
ನ್ಯೂನತೆ,0
ದೃಢತೆಯನ್ನು,0
ದಪ್ಪನಾದ,0
ಗಲಾಟೆ,0
ಕೊಡಲಿ,0
ಎಡೆಬಿಡದೆ,0
ಅಸಮರ್ಥ,0
ಅನಾಹುತ,0
problem,0
ಶಾಪ,0
ವಿಷಾದ,0
ಮುಳುಗಿದ,0
ಫ್ಯಾಸಿಸಮ್,0
ನ್ಯೂನತೆಗಳನ್ನು,0
ನಂಬಿಕೆಯಿಂದ,0
ತಪ್ಪಿತಸ್ಥ,0
ಕ್ಷುಲ್ಲಕ,0
ಕುಳ್ಳ,0
ಉಬ್ಬಿದ,0
ಉತ್ಕಟ,0
ಅಸಾಮರ್ಥ್ಯ,0
ಅತಿಸೂಕ್ಷ್ಮ,0
ಅಜ್ಞಾನ,0
object,0
ಹುಲುಸಾಗಿ,0
ಹತ್ಯಾಕಾಂಡ,0
ಸಾಗರದಿಂದ,0
ಸಮಸ್ಯಾತ್ಮಕ,0
ಶಬ್ದಗಳಿಂದ,0
ಮಾನನಷ್ಟ,0
ತಿರಸ್ಕರಿಸುವ,0
ತಗ್ಗಿಸಿ,0
ಗತಿಸಿದ,0
ಕೆರಳಿಸಿತು,0
ಒಲ್ಲದ,0
ಅತಿಕ್ರಮಣ,0
issue,0
ಸ್ಥೂಲಕಾಯತೆ,0
ಸಂಕಟ,0
ವಿಫಲನಾದ,0
ಬಾಯಾರಿಕೆ,0
ಪಾಪದ,0
ನಿಷಿದ್ಧ,0
ನಾಸ್ತಿಕ,0
ತಳಮಳ,0
ಎಳೆಯಲು,0
ಅಸಭ್ಯ,0
ಅರಾಜಕತೆ,0
ಅಪ್ಪಳಿಕೆ,0
problems,0
ಸಿಕ್ಕು,0
ಸಾಗಿದರು,0
ಸಡಿಲವಾದ,0
ಶಾರ್ಕ್,0
ವಿದೇಶೀಯ,0
ವಕ್ರ,0
ಪಶ್ಚಾತ್ತಾಪ,0
ನಂಜು,0
ಧಾರೆ,0
ದುರ್ಬಲತೆ,0
ತುದಿಗಳು,0
ಟೊಳ್ಳಾದ,0
ಕಿರಿಕಿರಿ,0
ಕಲಹ,0
ಕಠೋರ,0
ಉದ್ರಿಕ್ತ,0
ಅಸ್ಥಿರವಾದ,0
ಅಪಹಾಸ್ಯ,0
errors,0
ಹರ್ಟ್,0
ನ್ಯೂನತೆಗಳು,0
ತಕರಾರು,0
ಗುರುತರ,0
ಕುಸಿಯುತ್ತಿರುವ,0
ಕಾನೂನುಬಾಹಿರವಾಗಿ,0
ಕಲುಷಿತ,0
ಕದಿಯುವ,0
ಆಶ್ಚರ್ಯಕರವಾಗಿ,0
ಆವಿಯಾಗುವ,0
ಅಸುರಕ್ಷಿತ,0
ಅಸಮತೋಲನ,0
ಅನಿಶ್ಚಿತತೆ,0
ಅನಾರೋಗ್ಯಕರ,0
ಹಿಮಪಾತ,0
ಹತಾಶೆ,0
ಹಗೆತನ,0
ಸಾಯಿಸುವ,0
ಸಾಕಷ್ಟಿಲ್ಲದ,0
ಸಹಾಯವಿಲ್ಲದೆ,0
ಸವಾಲಿನ,0
ಸಂನ್ಯಾಸ,0
ಯಾದೃಚ್ಛಿಕವಾಗಿ,0
ಪುಡಿಮಾಡಿದ,0
ಪರಿಶ್ರಮದ,0
ತಿರಸ್ಕಾರ,0
ಚಂಚಲ,0
ಕುಸಿದ,0
ಕುಗ್ಗಿದ,0
ಕಿಕ್ಕಿರಿದ,0
ಓರೆಯಾದ,0
ಒದ್ದೆಯಾದ,0
ಆಘಾತಕಾರಿ,0
ಅಸ್ವಾಭಾವಿಕ,0
ಅರಾಜಕತಾವಾದ,0
ಅನ್ಯಾಯದ,0
ಹೊಲಸು,0
ಹೆದರಿಕೆ,0
ವ್ಯಂಗ್ಯವಾಗಿ,0
ಪ್ರಶ್ನಾರ್ಹ,0
ಪಿಡುಗು,0
ಪರಿಣಾಮಕಾರಿಯಲ್ಲದ,0
ದಿಗಿಲು,0
ಥಟ್ಟನೆ,0
ಗುಳ್ಳೆ,0
ಗತ,0
ಕ್ರೂರವಾಗಿ,0
ಕೆಟ್ಟದಾದ,0
ಕುಸಿಯಲು,0
ಎದುರಾಳಿಗಳು,0
ಉತ್ಸಾಹಭರಿತ,0
ಆತಂಕದ,0
ಅಸಮಂಜಸ,0
hard,0
ಹಿಂಸೆಗೆ,0
ಹಾಸ್ಯಾಸ್ಪದ,0
ಹಾಕು,0
ಸರ್ವಾಧಿಕಾರಿ,0
ಸಮರ್ಥಕರು,0
ವಾಸನೆಯ,0
ವಾಗ್ವಾದ,0
ಮಂದಗತಿಯ,0
ಭ್ರಮೆಯ,0
ಬಿರುಸಾಗಿ,0
ತೆಳ್ಳನೆಯ,0
ಗಾಬರಿ,0
ಕೆಡುಕಿನ,0
ಕುಡಿದ,0
ಆಯಾಸ,0
ಆಗದ,0
ಅಸ್ಪಷ್ಟತೆ,0
ಅಪ್ಪಳಿಸಿತು,0
ಅಪಕ್ವ,0
ಹಿಮ್ಮೊಗ,0
ಹಿಡಿ,0
ವಿಪತ್ತುಗಳು,0
ಯಾತನೆ,0
ಮುಳ್ಳಿನ,0
ಭ್ರಾಮಕ,0
ಬಳಲಿಕೆ,0
ಬಡವ,0
ಪಿಶಾಚಿ,0
ನಿರ್ಬಂಧದ,0
ನಿರ್ದಯ,0
ಗದ್ದಲ,0
ಕುಖ್ಯಾತಿ,0
ಕಳವು,0
ಇಷ್ಟಪಡಲಿಲ್ಲ,0
ಆಮೂಲಾಗ್ರವಾಗಿ,0
ಅಸಹ್ಯ,0
ಅಸಮರ್ಪಕವಾಗಿ,0
ಅಸಂಭವ,0
ಅರಿವಿಲ್ಲದ,0
undefined,0
killing,0
attacks,0
ಹಗೆ,0
ಶಂಕೆ,0
ನಿರ್ಲಕ್ಷ್ಯ,0
ಧೂಪದ್ರವ್ಯ,0
ಕೊರೆತ,0
ಕರಗುವಿಕೆ,0
ಕಂಪಿಸುವ,0
ಅವ್ಯವಸ್ಥೆಯ,0
ಅಲರ್ಜಿಗಳು,0
ಅಡಚಣೆಗಳು,0
infringement,0
ಹದಗೆಟ್ಟ,0
ಹತಾಶ,0
ಸುಡುವುದು,0
ಸರ್ವಾಧಿಕಾರದ,0
ಮಾರಕವಾಗಿ,0
ಬಳಲುತ್ತಿದ್ದಾರೆ,0
ನೂಕು,0
ನಾಮಮಾತ್ರದ,0
ಗುಲಾಮಗಿರಿಗೆ,0
ಕ್ಷಮಿಸಿ,0
ಕುಂದು,0
ಅಸ್ವಸ್ಥ,0
ಅನ್ಯಾಯ,0
ಅನುಮಾನದ,0
ಅನಾವಶ್ಯಕ,0
ಅಡ್ಡಿಪಡಿಸುವ,0
ಹಗೆತನದ,0
ಸಿಕ್ಕಿಬಿದ್ದ,0
ಸಾಯುತ್ತಿರುವ,0
ಸಬಲ,0
ಶಂಕಿತ,0
ವಿಲಕ್ಷಣವಾಗಿ,0
ವದಂತಿಯನ್ನು,0
ಮಲಿನ,0
ಬೆದರಿಸುವ,0
ಬರಿದು,0
ಪ್ರಯಾಸದ,0
ಪ್ರತಿಕೂಲವಾದ,0
ನಿರ್ಬಂಧಿಸಲು,0
ಜಾಗರೂಕ,0
ಕೆರಳಿಸುವ,0
ಕನ್ಯೆ,0
ಒಳಸಂಚಿನ,0
ಆಚೆಯ,0
ಅಸಮರ್ಪಕವಾದ,0
ಅಳಲು,0
ಅನ್ಯಾಯವನ್ನು,0
ಅನಾಗರಿಕ,0
violation,0
lost,0
falls,0
ವ್ಯಭಿಚಾರ,0
ವಿಫಲತೆಗಳು,0
ವಧೆ,0
ಮಬ್ಬು,0
ಬಸ್ಟ್,0
ಬರಡು,0
ಪ್ರತಿಭಟಿಸುವ,0
ಪಾಪಿ,0
ಪರಾಭವ,0
ನಿಗೂಢವಾಗಿ,0
ದುರಂತಕ್ಕೆ,0
ತಿರಸ್ಕೃತ,0
ಕಳಂಕ,0
ಎಳೆಯುತ್ತದೆ,0
ಎಡಗಡೆಯ,0
ಆಲಂಕಾರಿಕ,0
ಅಪಮಾನ,0
ಅನುಪಯುಕ್ತ,0
ಅಡೆತಡೆ,0
ಅಗತ್ಯವಿಲ್ಲದ,0
ಅಂಗವಿಕಲ,0
unknown,0
split,0
inappropriate,0
controversial,0
ಸ್ವಚ್ಛಂದ,0
ಸ್ಯೂ,0
ರಾಡಿಕಲ್,0
ಮುಳುಗು,0
ಬಿರುಸು,0
ಬಿಡಬಹುದು,0
ಬಡಿದ,0
ಪ್ರತ್ಯೇಕವಾಗಿರುವ,0
